id,name,birth_year,employment_start
babb6418-70ce-4b86-b4b4-aa04046b4a1e,pani Klara Perczak,1967-10-01 00:00:00,2018-03-18 00:00:00
746b8f49-a296-4392-992a-83d29097ba44,Aleksander Rychcik,1974-08-22 00:00:00,2013-04-28 00:00:00
ec131beb-c9eb-4676-9acf-ed78ae43f37c,Adam Lipowicz,1968-02-23 00:00:00,2017-12-06 00:00:00
337bb6e1-0850-462c-b5c3-bde3903ccef7,pan Michał Lizurej,1982-12-08 00:00:00,2001-04-14 00:00:00
5d18273d-3924-44c2-a691-3c6f7b0ec4c5,pani Marcelina Domowicz,1973-12-05 00:00:00,2017-06-07 00:00:00
dca03617-4097-4f25-967d-7d78b15cf711,pan Tymoteusz Pakosz,1997-10-29 00:00:00,2017-10-18 00:00:00
d6ace316-99c8-4a40-afc4-b1a4fd765b66,pani Karina Juśkiewicz,1991-07-20 00:00:00,2002-07-04 00:00:00
3ddbde27-3a2d-41dd-9878-8959fb9dcc36,pani Ewelina Bartuś,1963-04-06 00:00:00,2005-06-20 00:00:00
5b3fe7c0-b0cf-47e5-b8d4-b5110189a4f9,pani Janina Latek,2003-12-19 00:00:00,2013-12-06 00:00:00
136c2070-3483-4b53-8561-c6a09424181c,Tymoteusz Kubisz,1986-07-17 00:00:00,2012-04-03 00:00:00
4d4526cf-3776-4db4-8100-070a3e824853,Sylwia Nabiałek,2001-10-02 00:00:00,2004-02-08 00:00:00
3b9b9199-705d-4581-a0f5-52ee50cce372,Dorota Tadych,1992-04-27 00:00:00,2022-04-26 00:00:00
c4f83b6e-cd60-4282-bc11-f01849ee3315,Norbert Kukawka,1961-04-18 00:00:00,2018-08-12 00:00:00
85f18f4a-5588-4681-8c1e-bac11c79bbfb,Apolonia Wenda,1986-09-24 00:00:00,2009-12-27 00:00:00
767e517b-a804-48df-b6df-3652e529fbf6,Kamila Kusik,1978-02-03 00:00:00,2023-10-03 00:00:00
983c6ff7-8079-408e-b15e-4f4e35a55cd5,Karina Piątkiewicz,2001-04-02 00:00:00,2010-04-13 00:00:00
a4b80e56-a525-4930-971b-9f009f257740,Tymon Forysiak,1964-05-15 00:00:00,2001-09-11 00:00:00
8eca3750-2a4b-42c7-8847-1a348ede1bec,Emil Zbróg,1995-09-03 00:00:00,2011-06-03 00:00:00
ef155a44-ab68-405d-bbae-dac66097e583,pani Ida Malewicz,1979-08-05 00:00:00,2013-10-26 00:00:00
6fe29ea4-6d72-45f7-9c03-2350a572f72c,Rafał Karpiel,1988-01-01 00:00:00,2006-10-17 00:00:00
33fb1ac8-75cd-4e40-96a0-bbd457c33564,Malwina Seta,1976-05-23 00:00:00,2020-09-21 00:00:00
687e9f4f-04bf-4371-a188-0cd4a3a3645c,pan Tomasz Dobosiewicz,1974-05-01 00:00:00,2022-03-16 00:00:00
d83350c2-1f23-417b-b862-49658a976f13,pan Konrad Goj,1973-11-18 00:00:00,2014-10-17 00:00:00
e3837f5f-99b5-4149-b185-ff1cf0ff8547,Przemysław Kierat,1969-08-09 00:00:00,2018-01-29 00:00:00
5b59d73a-1c1a-4e21-a853-e278f988dad0,Igor Michnik,1963-08-01 00:00:00,2017-10-03 00:00:00
22f88db4-fdf9-49c5-b715-0a19956c8d50,Ewa Bryda,1984-03-22 00:00:00,2017-08-30 00:00:00
4d2405c6-c41d-42df-8f16-b75a4cee2a30,Józef Zuziak,2004-06-19 00:00:00,2013-12-19 00:00:00
155cf0de-2aaa-4283-8296-d5aae115c42e,Dominik Bojdo,1963-02-04 00:00:00,2022-05-07 00:00:00
ef97b708-de33-4e5b-9b69-fa3268f52918,Apolonia Ulrych,1978-03-19 00:00:00,2008-05-28 00:00:00
492fb750-3e39-4b9d-b29f-69f67fce0557,Tomasz Pietrewicz,2003-01-01 00:00:00,2011-03-28 00:00:00
ed5e352e-8204-4396-9158-2c6b820cacc6,Leon Drożdżal,1968-11-16 00:00:00,2003-03-29 00:00:00
ffb11e85-5d79-45cf-9beb-9e21d5688285,pani Kalina Humeniuk,1974-09-11 00:00:00,2006-07-26 00:00:00
bea6cd43-1f44-4234-911d-fa6ce2491e95,Tobiasz Ochnik,2005-02-21 00:00:00,2016-08-05 00:00:00
364b3759-62e8-45d9-b803-7f697189837c,pan Arkadiusz Kucharz,1984-01-08 00:00:00,2021-10-19 00:00:00
b6d9180d-a65c-4bea-bc90-29d02a478f35,pan Arkadiusz Baster,1965-08-27 00:00:00,2002-08-26 00:00:00
547c30e0-c584-4d9b-a5ba-b0d99fbe6dd9,Sebastian Majsterek,2000-11-18 00:00:00,2000-02-20 00:00:00
2f11b932-65f2-453e-9d42-f95d9ce80340,Marianna Piszcz,1963-03-05 00:00:00,2000-03-29 00:00:00
5a0acf80-b520-4272-a3f2-ae9a7fc357c9,Józef Irzyk,1964-01-30 00:00:00,2012-06-11 00:00:00
5e9ea0cf-a33b-434d-877f-950714c431f1,pani Marianna Klinger,1994-11-06 00:00:00,2011-08-05 00:00:00
023516b7-ea28-49bd-b6ec-7be2ce6db53e,Julian Fitas,1978-12-27 00:00:00,2017-09-09 00:00:00
dde69898-e5a8-4597-ab45-90279baa61e1,Anna Maria Małas,1962-10-01 00:00:00,2008-11-27 00:00:00
65026d26-0099-47c4-887a-7edc18eb1e0c,Wiktor Cich,2001-05-23 00:00:00,2014-12-01 00:00:00
0931d5b0-f063-41e2-9fd7-00b09a847a69,Gaja Pastor,1997-12-02 00:00:00,2017-11-14 00:00:00
524dc893-9bad-4355-abf5-491d33995555,Tymon Gosik,1996-03-06 00:00:00,2012-01-05 00:00:00
44f3abf8-f00f-464f-b4f2-d9a9c61f4825,Mateusz Dytko,1988-07-23 00:00:00,2015-09-01 00:00:00
463def6f-3105-4d02-ac33-e532ee2cbe7a,Eryk Bronka,1988-05-15 00:00:00,2023-08-22 00:00:00
0cecff79-3a9f-4784-8a1d-c0106008d2af,pani Nela Bobko,1990-04-21 00:00:00,2018-09-12 00:00:00
f66add88-c60c-453c-9a98-b1111bfc653c,Mateusz Szczot,1991-03-23 00:00:00,2007-03-03 00:00:00
3f600ce2-ea80-4116-a1e2-9b4d5ffaf407,pan Karol Goworek,1981-01-08 00:00:00,2024-06-22 00:00:00
2fbfc0ea-749e-4b2b-a4b5-d5ce9f835a5d,Anna Maria Raba,1972-02-12 00:00:00,2004-10-05 00:00:00
f74abe6b-b4bc-40b7-9a2b-57ca5f820c4b,Karol Składanek,1987-04-16 00:00:00,2009-09-15 00:00:00
a19ca6b6-09d8-494b-a2fc-b104ba3e9cf9,pan Marcel Cydzik,1980-11-24 00:00:00,2018-01-11 00:00:00
f82e9e62-a90c-48f8-8352-ace7c1739612,Dagmara Mazepa,1981-02-07 00:00:00,2005-03-18 00:00:00
a45812dd-7811-4cf1-9934-99eb987dffbf,Tadeusz Doktor,1962-06-27 00:00:00,2021-11-08 00:00:00
7c73a694-a299-45bd-a367-002c44b50190,Sylwia Lorens,1986-04-17 00:00:00,2012-02-07 00:00:00
1da79cda-169d-4f8e-b83a-803b4da8c395,Aleksander Januchta,1978-08-27 00:00:00,2021-12-28 00:00:00
af9b2e58-cbf6-47e0-8a8d-69111be7e89d,Fabian Lang,1993-06-04 00:00:00,2006-10-31 00:00:00
2c0ea7e6-7777-4f81-95ac-0c63931febc4,Kornelia Bartman,1992-01-12 00:00:00,2009-07-02 00:00:00
55c8b6db-cb70-4c5b-bebc-cee0f1798303,Inga Łyś,1977-11-23 00:00:00,2006-07-15 00:00:00
bddb9c0a-a6f0-4b69-972d-a2e41235f95e,Julita Sierżant,1996-04-15 00:00:00,2013-07-04 00:00:00
f121b5c2-c71e-470c-ade8-78e019d132ab,Igor Janoszek,1994-05-14 00:00:00,2016-01-22 00:00:00
ca0e972a-1608-48cc-b67a-181c64d90357,Norbert Królczyk,1961-09-16 00:00:00,2016-08-12 00:00:00
c53e0f89-32c0-4186-b2ff-d9a4a067c0f9,Jan Trybała,1988-04-15 00:00:00,2004-03-22 00:00:00
1f1684e8-fa89-4311-a0bb-2616ea8d6552,Agnieszka Tasarz,1986-09-22 00:00:00,2005-02-06 00:00:00
87f43e9f-ab47-4066-a29c-e19bf0bc4851,Olaf Błasik,1977-08-24 00:00:00,2021-09-08 00:00:00
2e99f8f2-494a-4b98-8925-d777543099d9,pan Fryderyk Kubowicz,1997-02-23 00:00:00,2011-06-04 00:00:00
177f5206-8ff6-411f-90db-a8b605fa39ee,Franciszek Wawszczyk,1973-09-11 00:00:00,2011-07-09 00:00:00
0a86fa02-35a8-4b1b-8af1-c869a57e8c7a,Aniela Klama,1998-08-23 00:00:00,2003-07-15 00:00:00
4583049c-a376-44c2-a8b8-141c2c48ef99,Ernest Martyka,1979-04-24 00:00:00,2009-09-23 00:00:00
4f4e022b-0b8a-47d7-89c6-22b1c22c7a75,Damian Krata,1986-01-19 00:00:00,2014-11-17 00:00:00
b782a4a1-bf7c-4f84-98b2-de2356a4a9da,Miłosz Bojdo,1985-10-22 00:00:00,2002-04-14 00:00:00
8e48a893-9b18-4fad-8efc-5f1ff413c303,Karol Kornak,2000-06-22 00:00:00,2000-04-20 00:00:00
25d61e56-72bb-49bf-8c02-7735ec65e855,Alan Niemczuk,1993-04-06 00:00:00,2021-06-05 00:00:00
2e8b92fb-e211-45dc-a9fc-8c60de90a60c,pan Adrian Dukat,2000-03-06 00:00:00,2016-04-20 00:00:00
29afef7e-7feb-46c4-8c4b-a30e4c207ea8,Nataniel Hamera,1973-05-22 00:00:00,2005-12-13 00:00:00
acd8af0a-4584-4fcc-a52c-c895a11180ff,Róża Bastek,1992-07-30 00:00:00,2009-12-02 00:00:00
ddfbf4f2-0977-4268-99ee-f79ba6c90b6e,pan Michał Mitoraj,1975-05-11 00:00:00,2019-11-19 00:00:00
9a13b429-f177-43eb-b29e-bf92ac6b2bca,Oskar Wawryniuk,1990-07-10 00:00:00,2009-06-07 00:00:00
d76c2c5e-f502-4f3b-b35f-22a3c30cff3b,Urszula Wojtyna,2004-10-28 00:00:00,2024-05-11 00:00:00
bf760a9b-8605-4e72-9866-a95c8057d936,Kornelia Maślach,1973-04-26 00:00:00,2008-08-17 00:00:00
8245b5dc-48b2-47c8-bdac-cdf0981f2d35,Juliusz Bas,1999-02-11 00:00:00,2008-07-09 00:00:00
2d78bb52-c047-4477-9a51-1af751e43eb5,Justyna Dylak,1960-01-29 00:00:00,2023-10-16 00:00:00
da98f133-895f-45a9-b1e6-5c831b13c0f2,pan Olaf Kuchciak,1989-01-16 00:00:00,2001-08-01 00:00:00
b801e527-8a20-49a8-a6cc-c992521fc3c5,Robert Pietrusiewicz,1997-02-18 00:00:00,2011-11-16 00:00:00
9ea7e418-7fe5-4354-86a7-3fc002c7d3c3,Ewa Blaut,1997-02-21 00:00:00,2002-11-11 00:00:00
e1eff7d2-adc8-4ae8-809e-0f4bce4dc8e7,pani Dorota Rajczak,1988-04-20 00:00:00,2017-09-01 00:00:00
75daa0ac-30e5-45de-8d88-f685c4d6c1d4,Jakub Tórz,1989-03-11 00:00:00,2014-03-19 00:00:00
8325288d-0c93-475f-ad1a-9d2a9c34efcc,Karol Dietrich,1996-10-06 00:00:00,2004-10-26 00:00:00
f961d614-7278-41a2-a462-c7c71da9b752,pani Sonia Wielgos,2002-09-04 00:00:00,2004-06-30 00:00:00
9faf94ef-0a9e-4b44-867a-428daccc0501,pan Stanisław Panicz,1979-11-17 00:00:00,2016-11-15 00:00:00
6d512a56-ba26-4fc0-976b-28beeb9b4277,pani Janina Pielech,1970-04-09 00:00:00,2003-10-03 00:00:00
7e07bff3-4fe3-4af3-9384-49ba8435acb3,pani Elżbieta Pasiut,1963-03-06 00:00:00,2007-10-12 00:00:00
5ac7dbe1-26b7-4faa-8ab7-ab077ab5b880,pan Kazimierz Fydrych,1962-01-23 00:00:00,2003-02-28 00:00:00
804975c3-bc6e-44eb-b572-3cfa40b03eac,pan Fabian Chaberek,1980-04-25 00:00:00,2001-09-20 00:00:00
045c06e2-cc6c-4023-90a4-c844f77e6223,Oliwier Rudowicz,1991-12-27 00:00:00,2000-10-22 00:00:00
4401dc95-6c0d-4adc-8e85-8170e7bac7a6,Malwina Kręcisz,1968-01-28 00:00:00,2009-05-17 00:00:00
c92020ea-8c26-48a9-a426-d52401e47f17,pan Tobiasz Franc,1966-05-09 00:00:00,2023-08-20 00:00:00
1991df63-6f8a-4c38-8efa-c295aba5817a,Dorota Tomaszczyk,1990-09-03 00:00:00,2024-04-12 00:00:00
5efff7ed-22f6-46c5-a0de-f206e479605f,Gaja Łukowicz,1991-04-11 00:00:00,2009-10-09 00:00:00
e8a1ca74-beeb-48d4-8e97-330613dcb7b5,pan Juliusz Chmara,1989-07-05 00:00:00,2013-06-07 00:00:00
91764668-2cfa-4264-a573-14c1c855f86d,Adrianna Subocz,1996-06-30 00:00:00,2015-09-13 00:00:00
ffdf2076-2a72-4767-adb3-e528b6f55c2c,Aleksander Sadłocha,2003-03-27 00:00:00,2012-08-29 00:00:00
31669bf0-7364-4fb1-b496-1364be80d68b,Julian Wawrzyńczyk,1973-10-03 00:00:00,2011-08-31 00:00:00
f1c2a12a-7140-45d9-92c7-f97581646179,Jan Kasper,1969-07-26 00:00:00,2012-04-22 00:00:00
c4877e47-4b62-4af4-ba9a-7263db7af198,Szymon Sierpień,2003-03-04 00:00:00,2017-11-03 00:00:00
f0c0c08a-c903-4df0-b3c5-4c20ad632ddc,Robert Malewicz,1967-01-12 00:00:00,2005-06-01 00:00:00
6b4aae20-110d-4e43-a62d-044d38307e3d,pani Julita Bancerz,1999-10-05 00:00:00,2012-04-05 00:00:00
f796e9ed-d804-4524-8cee-7d50ce8f54fa,Jędrzej Pompa,1990-08-19 00:00:00,2009-05-19 00:00:00
d35d3a67-7cfe-4e3b-8fb6-46b955f59d96,pan Fryderyk Myszor,1973-03-17 00:00:00,2023-05-14 00:00:00
a450f20b-a2ba-46b3-956f-d55f602a31db,Gaja Jas,1990-12-09 00:00:00,2002-06-15 00:00:00
d2d2c30f-6012-4bc0-b8da-a15ff504f7ae,pani Lidia Dzierżak,1975-11-07 00:00:00,2013-12-26 00:00:00
4f75cb3d-e04c-4233-830a-dfc9800ce45b,Justyna Kocoł,1980-07-16 00:00:00,2014-11-27 00:00:00
a343f79b-fcd9-4531-b843-442fe176097c,pan Dominik Gabryelczyk,1985-06-17 00:00:00,2005-08-30 00:00:00
3c04638f-ec22-4ba7-ae8b-2a0042f1278c,Inga Białous,2005-04-26 00:00:00,2022-02-08 00:00:00
d351af50-711a-48c4-963d-74446d953497,Urszula Raczkiewicz,2000-08-19 00:00:00,2005-12-28 00:00:00
8a06fa74-97cd-4581-a4e5-4dd8cb7d9140,Tymon Wisła,1991-03-09 00:00:00,2018-08-06 00:00:00
e4c32611-a64d-4720-91b2-763e11b74bb0,Dariusz Wons,1993-12-12 00:00:00,2011-12-01 00:00:00
5214320f-8d02-4c50-ae0c-295d6932fb50,Konstanty Andrzejuk,1991-07-22 00:00:00,2024-06-28 00:00:00
1e6acd3d-ab97-45e3-9fb7-f1f1d43440d1,Marika Szynkiewicz,1981-12-22 00:00:00,2019-08-31 00:00:00
61968466-4f01-4df8-90ba-28a054d8da6c,pani Olga Steinke,1971-03-31 00:00:00,2013-12-10 00:00:00
331dba28-4d37-4ebe-a1c5-fc743e066bf3,pani Anastazja Cukier,1986-03-08 00:00:00,2000-12-06 00:00:00
18d9838e-d084-4a46-992a-ebc293f65338,pan Józef Żakiewicz,2005-08-02 00:00:00,2018-06-09 00:00:00
63556948-7c30-4e24-aeac-a3110e6b4d60,Nataniel Pawliszyn,1987-06-25 00:00:00,2021-10-08 00:00:00
56cd2eaa-d522-4737-9b59-b4bd4acb3dc6,Alex Startek,2005-06-18 00:00:00,2022-11-12 00:00:00
5156d67e-7566-46f3-877d-cc585696fe54,pan Julian Lampa,2001-02-12 00:00:00,2018-05-20 00:00:00
8f477025-e802-454a-8fca-6a2d4050de1e,pan Albert Dziwak,1999-11-05 00:00:00,2005-09-06 00:00:00
86755bea-d10d-4255-b03e-b75a2136c592,Gabriel Kielan,1971-07-29 00:00:00,2003-05-02 00:00:00
2ccb6a02-3adb-42dd-9895-6fc7a3764012,pan Fabian Martin,1977-12-14 00:00:00,2023-12-17 00:00:00
10ebc843-18f1-4846-b576-f50e8faa5f7a,Róża Korniak,1985-03-30 00:00:00,2005-11-05 00:00:00
f4f66b70-af08-466d-823c-fc30dc524627,Ryszard Leoniuk,1965-05-10 00:00:00,2016-07-07 00:00:00
3bbd3a08-f687-4e78-afbe-b3b6906faa1e,Kajetan Igras,1961-09-01 00:00:00,2021-07-30 00:00:00
0e907267-a627-403b-ab99-b504caf95a99,pan Natan Maszkiewicz,1989-06-06 00:00:00,2012-08-31 00:00:00
248044a2-429e-499e-a594-9f4178f925f1,pani Julianna Gros,2005-01-05 00:00:00,2000-03-07 00:00:00
f5b76e51-6fea-493d-9562-76800875041e,pan Adam Usarek,1974-07-03 00:00:00,2018-09-30 00:00:00
855ea81a-01f3-4e8c-9354-33ff9262cd2a,Jan Stanclik,1964-03-11 00:00:00,2019-11-26 00:00:00
f11f4ad2-5a03-4b42-9ef1-8a3846bec3b3,pan Antoni Herdzik,1996-12-07 00:00:00,2007-02-18 00:00:00
c3905af5-9f9a-4526-8fbd-2c27a330a6c7,Kazimierz Haremza,1994-09-04 00:00:00,2016-04-29 00:00:00
63b2f17f-0973-4e3f-9bf9-5f29b0618de0,Gustaw Bek,1968-08-15 00:00:00,2000-10-20 00:00:00
fa7c142f-8b2a-4ee9-a670-1a17b0350272,Agnieszka Szmajda,1986-08-26 00:00:00,2001-09-09 00:00:00
7eba23ce-9c1b-4d51-9c0f-3db09e00daab,Tola Ziajka,2004-05-03 00:00:00,2003-07-29 00:00:00
746f7d48-5b3a-40bb-ad5b-19748e3ecc55,pan Kazimierz Kamyk,1996-11-24 00:00:00,2023-11-06 00:00:00
5f3a992e-2bb4-4dce-8b7e-710c1f40e806,Olaf Forma,1963-03-02 00:00:00,2015-12-13 00:00:00
a824ce9c-4edf-4745-b47b-82e07e2b38d3,pan Witold Kurzak,1961-03-05 00:00:00,2010-09-06 00:00:00
fcde42ed-a6e4-4d82-bdb8-cd9b3bb2ba65,pani Malwina Stoltmann,1965-03-17 00:00:00,2013-06-03 00:00:00
697e74c1-d661-4536-bf89-8ff604a2526e,Maciej Żółkiewicz,1969-10-14 00:00:00,2023-07-28 00:00:00
fd75aa79-549c-4dda-8257-9e54fcf72332,Konrad Litwa,1970-05-02 00:00:00,2009-05-06 00:00:00
0cc70939-59ac-41c2-b1ef-c6fb97a8fec0,Stanisław Kobza,1980-08-11 00:00:00,2005-03-12 00:00:00
51be2aaf-2202-462f-8507-398b144d2b4f,Maksymilian Odrzywołek,1986-03-28 00:00:00,2011-04-22 00:00:00
de63a512-372c-4397-8b9b-60fdfab2b7fb,Kajetan Lesiewicz,1982-06-26 00:00:00,2002-01-19 00:00:00
dd88dbe7-dabe-44b2-8b04-71abb3da6906,Alan Ciepła,1986-11-22 00:00:00,2004-01-07 00:00:00
e82c6bf4-878d-4df4-9bfb-94b10098d7fb,Eliza Bejger,1979-07-01 00:00:00,2002-11-17 00:00:00
b1d700b0-bdf4-405d-ac2d-bb8ce46a70d0,Olgierd Budzeń,1978-06-03 00:00:00,2009-04-27 00:00:00
f2e348ec-6e60-4129-9788-d46d1c36f68d,Adam Kucz,1972-12-30 00:00:00,2018-06-04 00:00:00
8ff86bb8-0586-4fcc-9761-6a692211b904,Jan Olkowicz,1961-05-31 00:00:00,2023-03-03 00:00:00
73c99422-7b62-4513-8033-17479f8c45ab,Robert Sypuła,1974-01-25 00:00:00,2011-08-17 00:00:00
cf4cb7ac-2f3e-4479-8266-9da4525bf26e,Fabian Mirgos,1993-02-10 00:00:00,2021-04-10 00:00:00
9e927b7a-9e82-4e3d-9b9c-cce4f788c181,Urszula Chudoba,1984-11-01 00:00:00,2006-10-03 00:00:00
21c2eb4f-bcec-4404-816e-717d58ed45df,Tymoteusz Marciniszyn,1995-08-03 00:00:00,2021-10-12 00:00:00
597155a7-0131-4672-a3b7-40ce1d19c43f,Patryk Kuśnierek,1981-12-19 00:00:00,2003-03-30 00:00:00
f72373e5-b0d8-4d28-9dd1-95cbf65fccbb,Norbert Kochanowicz,2000-11-19 00:00:00,2018-02-12 00:00:00
5a200d59-e77c-4b5b-adbf-343984e1440f,Julian Szlufik,1964-11-23 00:00:00,2016-11-21 00:00:00
2f9e8e35-3a1e-4060-a447-b20183df42df,Fabian Flisiak,2003-05-19 00:00:00,2010-10-23 00:00:00
1ab3b800-19cb-4b6e-b9c9-857752f82562,Kamil Szkup,1973-10-02 00:00:00,2004-09-22 00:00:00
9bb23153-53cb-42b4-907b-e071480c41ef,Hubert Kuźnia,1991-03-16 00:00:00,2020-11-20 00:00:00
ab3d68e1-6287-4a63-8eaf-4e18180e51b9,pani Kalina Zaczyk,1994-04-03 00:00:00,2024-03-25 00:00:00
eb99ded8-d241-4460-b744-554572e8ea7f,Karina Klemczak,1965-07-31 00:00:00,2003-11-25 00:00:00
253e689e-50c5-4e11-8b76-3b12d906525d,Radosław Drygas,2003-12-16 00:00:00,2019-03-02 00:00:00
c7071b52-33b0-4510-a6b4-25154dda6bdd,Borys Skwira,1980-11-30 00:00:00,2007-11-02 00:00:00
de9108f4-e97c-4a61-8e3a-9f0a3dc7267a,Sonia Stój,1981-04-06 00:00:00,2016-10-21 00:00:00
2850ffd3-b219-4a9c-9da3-92d645687e31,Cyprian Mućko,1978-02-02 00:00:00,2007-03-23 00:00:00
8693c82f-cb79-47d7-ae81-0803ce97f7e1,pan Oskar Kałek,1998-04-12 00:00:00,2000-09-06 00:00:00
890e1ce9-27b8-469a-a472-aed913f8c002,Fryderyk Wiciak,1965-01-19 00:00:00,2004-08-23 00:00:00
6a57c961-8c3c-4b4c-9058-8054599fdc75,Marika Ciesiółka,1975-04-23 00:00:00,2003-12-29 00:00:00
985ff320-59af-4ead-ba5b-91299634e608,Urszula Hamera,1974-01-17 00:00:00,2018-02-15 00:00:00
ec2e9fef-92c6-40f6-b1c2-ea5e8555320e,Gabriel Ziegert,2004-04-16 00:00:00,2020-08-31 00:00:00
f8b75fb5-fe59-43a9-ba79-021044a6f64e,Maciej Kozar,1973-05-21 00:00:00,2012-12-24 00:00:00
18479016-7a14-4d26-ba1b-27b64d0bc7ca,Aleks Wąsala,2002-06-15 00:00:00,2004-08-19 00:00:00
43c25df6-985e-40bf-80b4-1fb97c594411,pan Tomasz Kuczaj,1987-05-10 00:00:00,2012-05-24 00:00:00
11063c53-1e85-4e29-bdbe-7054dd4a7103,pan Adrian Pawełkiewicz,1963-08-21 00:00:00,2021-07-03 00:00:00
39900fd2-1ae6-44f1-b795-ae2cc4db4b0c,Elżbieta Gerlach,1964-01-26 00:00:00,2018-07-27 00:00:00
fe164ede-ab5c-4ed0-b225-e6b603bf7a86,Robert Giec,2003-11-29 00:00:00,2004-01-13 00:00:00
513df3ee-53fe-4a17-9502-956105acdbdd,Mateusz Maciocha,1995-08-04 00:00:00,2022-07-29 00:00:00
53e6956b-4eef-4188-b6e4-d7f03e41ffa6,Klara Hass,1973-01-24 00:00:00,2007-02-08 00:00:00
2798ec52-4543-415d-832e-6b326f6ec804,Ryszard Kryszczuk,1963-03-16 00:00:00,2010-05-08 00:00:00
b087d56d-78b9-4944-8257-d83280fa357e,Marcelina Dub,1965-07-25 00:00:00,2014-07-04 00:00:00
6becbea4-794b-4f5b-98ec-d2fe77c3badf,Dariusz Radzio,1969-09-01 00:00:00,2004-12-31 00:00:00
ecbd2f2e-4331-4788-81bd-b31165ce9752,Przemysław Czupryna,1997-06-28 00:00:00,2003-04-22 00:00:00
8a26b33c-bbec-420c-81e3-9c871973a965,pani Apolonia Fryś,1990-06-11 00:00:00,2005-07-10 00:00:00
5df3020c-c3a2-4771-8b36-fd3a7ebd75b2,pan Cyprian Olewniczak,1980-07-21 00:00:00,2019-08-17 00:00:00
cfdf145e-8ce5-49bd-ab76-5c7da9407f9e,pani Dagmara Błaszyk,2001-08-04 00:00:00,2006-08-08 00:00:00
528950a1-8ace-4ea1-87b0-180dd36ca28c,pan Robert Szyndler,1977-12-30 00:00:00,2001-07-22 00:00:00
13bda568-44ee-4b37-8d19-6163a62d69ae,Dominik Gaś,1981-10-19 00:00:00,2013-04-15 00:00:00
dee85476-4766-45d3-b5e1-a14d4b31ceea,Sonia Surdel,2000-10-12 00:00:00,2020-01-18 00:00:00
78466117-513e-4c22-8b82-58e1aa713df4,Kajetan Borzym,2005-02-23 00:00:00,2002-12-14 00:00:00
49f0d9d5-a8f3-4a55-a449-dadb6838956f,Mieszko Honkisz,1996-12-05 00:00:00,2001-08-04 00:00:00
012aa8a5-d35b-4f00-b75c-872f9226c155,pani Malwina Pałac,2004-11-14 00:00:00,2020-04-17 00:00:00
8a0edf3b-579e-45ac-9b4b-f09cb0fe2e92,pani Kornelia Kinder,1975-10-14 00:00:00,2003-11-15 00:00:00
81afabcb-0a7c-4a72-b0b8-b07d1948e093,Kalina Plebanek,1990-10-16 00:00:00,2008-02-26 00:00:00
c185642a-f451-4ede-a88a-b63500cfa3cb,Marika Wyrwał,1996-08-03 00:00:00,2000-02-18 00:00:00
a9053d75-babe-41cf-a0c0-6fed0023a637,pani Ada Stąpor,1982-10-02 00:00:00,2008-05-29 00:00:00
91eeb0fd-7ab4-495c-b185-6c0ff369d52b,Krystian Tomalik,1968-07-28 00:00:00,2012-01-05 00:00:00
33d2024e-d0ce-46a4-ab08-97c739442f63,Sandra Hynek,1971-07-01 00:00:00,2017-07-05 00:00:00
d4244459-5406-4a50-8331-cf6b3568d4bf,Lidia Golak,2000-10-23 00:00:00,2005-10-01 00:00:00
ceb4ece4-fec4-434c-9436-ec0fe6cc4c99,pan Paweł Palak,1978-09-15 00:00:00,2024-09-10 00:00:00
0de90883-9a7c-4276-9947-1d27cb813f1b,Alan Bodzak,2001-07-13 00:00:00,2020-06-28 00:00:00
9bd31931-082e-4615-adaa-fc4ebc062495,pan Szymon Tekieli,1975-05-28 00:00:00,2010-06-16 00:00:00
f1fd3d94-41d2-40e1-a4c3-ab8ccfecf853,Karol Kluczyk,2001-11-01 00:00:00,2005-05-07 00:00:00
4fdb259e-d681-4d52-a58c-77d4d27c12bb,Piotr Różewicz,1990-03-01 00:00:00,2020-05-31 00:00:00
45bd9260-54db-45bb-b315-00de487ade7d,pani Natasza Dejneka,1987-08-28 00:00:00,2019-05-16 00:00:00
4c1a04a1-dc19-492c-946c-1d7a8014a921,Łukasz Kabza,1997-10-04 00:00:00,2020-09-11 00:00:00
83dfb761-b96d-4cac-8ba8-1e9e405a54c4,pan Konrad Wudarczyk,1997-10-18 00:00:00,2007-05-08 00:00:00
591c5150-4c66-4b6e-bb89-0091bd1bd939,Julian Juszczuk,1990-07-14 00:00:00,2024-05-05 00:00:00
7b600092-f590-4f5e-a934-5bf2b47d34cf,Dominik Robaszkiewicz,2004-10-31 00:00:00,2000-12-08 00:00:00
6193783c-ea40-403e-84e1-312de24fc10f,Eliza Trojanek,1966-01-17 00:00:00,2017-06-15 00:00:00
f1c6bb48-7cfb-42b8-acf2-f78a45d78e15,Lidia Kucharzyk,1966-06-26 00:00:00,2015-09-03 00:00:00
400fde0e-c379-46a3-8656-d4f1e3ea5f71,Marcin Pasieczna,1978-09-22 00:00:00,2008-12-03 00:00:00
4fdb7c05-4386-4bf4-bbb4-f765d6056977,pani Anita Groth,1974-08-31 00:00:00,2006-11-22 00:00:00
e1f4943b-47fd-4c03-8a22-5ea1df9b3db1,pani Janina Drewicz,1963-05-02 00:00:00,2004-09-15 00:00:00
a48183fd-b682-4606-a98e-2cb15b7968fc,Antoni Kozon,1996-06-07 00:00:00,2012-11-01 00:00:00
